date;sales;onpromotion;transactions;holiday;diff;Train_Forecast;Train_Forecast_prophet;train_Forecast_LSTM;train_Forecast_XGB;train_Forecast_RF
2013-08-05;407033.8;0.0;1746.3829787234042;1;75540.53;354802.72048771207;445241.8140356512;354986.65625;364354.34;465469.7012759445
2013-08-06;357263.84;0.0;1658.021276595745;0;38709.844;318989.78783486213;346756.9137755382;364661.15625;363136.12;397373.42417414585
2013-08-07;351302.12;0.0;1647.3617021276596;0;-6680.8438;358413.8966851278;325000.35233525466;395425.15625;385831.2;390251.9180657678
2013-08-08;310953.03;0.0;1544.5106382978724;0;-86602.28;342616.182150775;262238.71742598526;423656.9375;391821.97;343624.0729039235
2013-08-09;337521.66;0.0;1645.978723404255;0;-56309.47;411562.9370903715;294221.85450674023;443724.75;393653.12;395031.3377025124
2013-08-10;434184.94;0.0;1817.957446808511;1;-82771.91;459197.4447249492;465389.5543194097;489663.9375;530282.6;490633.8663631358
2013-08-11;434720.3;0.0;1707.8297872340424;0;-79546.97;345665.1879433826;481425.3086318832;451873.75;530282.6;415228.2163094034
2013-08-12;349539.22;0.0;1623.7659574468084;0;-57494.594;347082.11457797966;348576.62868490745;387412.09375;442941.7;382556.5527117202
2013-08-13;317103.34;0.0;1588.5106382978724;0;-40160.5;351332.34867339884;302160.3458128739;363530.53125;386996.8;350958.743068292
2013-08-14;324377.38;0.0;1578.957446808511;0;-26924.75;262771.115933387;280939.9144152726;359029.5625;402206.25;348788.8548814927
2013-08-15;311043.16;0.0;1579.148936170213;1;90.125;335803.37292963965;291061.82802167925;355265.46875;344933.9;358891.1884647184
2013-08-16;364487.3;0.0;1695.063829787234;0;26965.656;489570.1472709219;298927.7105884936;382396.5625;364354.34;414468.031489517
2013-08-17;448835.3;0.0;1891.234042553192;0;14650.375;431371.7595298673;450289.8599545614;415649.3125;470819.38;548667.9943276427
2013-08-18;464053.78;0.0;1771.212765957447;0;29333.469;342179.7686841725;494466.23450846015;393324.3125;470819.38;463648.4698024997
2013-08-19;362085.53;0.0;1640.4255319148936;0;12546.3125;319039.6194852396;344498.68468168343;352010.6875;364354.34;382556.5527117202
2013-08-20;343046.12;0.0;1630.404255319149;0;25942.781;325032.3152165436;310523.58462876326;343435.625;363136.12;382556.5527117202
2013-08-21;335724.66;0.0;1630.063829787234;0;11347.281;285668.8753765544;295599.9497084411;352540.53125;364354.34;382556.5527117202
2013-08-22;306473.25;0.0;1515.3191489361702;0;-4569.9062;329313.0817064017;231286.8296035126;365037.9375;344933.9;333974.32868260064
2013-08-23;331906.38;0.0;1613.7021276595744;0;-32580.938;477793.7688620661;265911.4342186199;403082.96875;385831.2;385888.0767252373
2013-08-24;420576.16;0.0;1861.744680851064;1;-28259.156;553589.2001290125;472421.3470430677;433215.59375;472593.97;505809.4718132801
2013-08-25;443694.1;0.0;1756.5531914893618;0;-20359.688;427913.1239694503;495500.9461513623;412824.96875;478959.78;460094.0918567857
2013-08-26;347159.66;0.0;1620.7021276595744;0;-14925.875;407052.8667672076;347179.9126689426;362348.40625;385831.2;382556.5527117202
2013-08-27;319688.22;0.0;1565.276595744681;0;-23357.906;386150.7942109777;298531.07877001003;353174.34375;364354.34;341377.9630086854
2013-08-28;319322.06;0.0;1595.2978723404256;0;-16402.594;338550.3226924688;299634.8053439566;350464.71875;364354.34;375556.45822998753
2013-08-29;294518.7;0.0;1529.723404255319;0;-11954.5625;344478.0582685015;258870.0218136922;351181.46875;344933.9;337417.0776660595
2013-08-30;354932.94;0.0;1654.2340425531916;0;23026.562;502756.8502673788;307511.46599304373;377623.3125;364354.34;397380.1759505137
2013-08-31;523631.38;0.0;2051.063829787234;0;103055.22;587283.6209278388;546834.2271296782;410745.9375;454284.53;587214.749124627
2013-09-01;640406.25;0.0;2039.808510638297;0;196712.16;375735.6107043701;641545.9964793483;396720.875;472593.97;587214.749124627
2013-09-02;458792.97;0.0;1795.4893617021276;0;111633.31;350303.65572421765;451663.6389371313;352029.4375;364354.34;484012.0747071463
2013-09-03;397680.4;0.0;1698.595744680851;0;77992.19;340387.2808896325;388180.412745436;346301.15625;363136.12;414468.031489517
2013-09-04;392565.5;0.0;1709.787234042553;0;73243.44;274135.69037743146;383135.2852265111;356466.65625;363136.12;430544.0624701681
2013-09-05;330622.78;0.0;1589.4468085106382;0;36104.094;329578.6424956922;321111.42449653096;377681.0625;325792.06;350958.743068292
2013-09-06;335442.25;0.0;1586.787234042553;0;-19490.688;468948.03027164;318566.56402431783;447385.90625;402206.25;350958.743068292
2013-09-07;518584.25;0.0;2039.276595744681;0;-5047.125;538652.887351292;580293.8744404505;542737.75;513880.06;587214.749124627
2013-09-08;560852.0;0.0;2000.3191489361704;0;-79554.25;372987.28759440687;663027.3082791858;546694.8125;674110.3;573080.6635158976
2013-09-09;377151.72;0.0;1641.893617021277;0;-81641.25;329788.37633813487;425838.91155459406;429258.03125;475912.0;382556.5527117202
2013-09-10;308074.47;0.0;1542.1914893617022;0;-89605.94;328114.0535894065;359666.9270976752;397052.46875;391821.97;338172.2581983176
2013-09-11;323124.62;0.0;1580.5744680851064;0;-69440.875;264530.405247043;363612.5638211148;389737.25;393653.12;348788.8548814927
2013-09-12;282855.72;0.0;1456.978723404255;0;-47767.062;334096.71557432145;297790.2169090481;380110.6875;364354.34;277841.19896960014
2013-09-13;319556.94;0.0;1553.595744680851;0;-15885.3125;469944.599595984;332657.6225123177;417179.875;364354.34;341377.9630086854
2013-09-14;476364.0;0.0;1964.595744680851;0;-42220.25;510577.47501443495;574388.0991745146;494523.21875;513880.06;541235.6176815941
2013-09-15;532852.94;0.0;1923.617021276596;0;-27999.062;359719.67682336376;652898.8639221793;458920.8125;601454.7;542078.1224763894
2013-09-16;373229.84;0.0;1642.3191489361702;0;-3921.875;311430.5174668004;443162.418566177;359624.21875;393653.12;384784.14837267273
2013-09-17;327282.94;0.0;1551.212765957447;0;19208.469;312516.8096156715;376571.7027084969;336080.53125;344933.9;341377.9630086854
2013-09-18;315687.72;0.0;1542.8085106382978;0;-7436.9062;270699.29480843595;357645.02886773256;344828.375;364354.34;338172.2581983176
2013-09-19;279580.38;0.0;1429.978723404255;0;-3275.3438;312690.58419751766;292388.92281291226;350175.40625;324508.34;252441.4288189329
2013-09-20;331846.9;0.0;1580.531914893617;0;12289.969;527497.2682103154;345505.49884602835;396534.375;363136.12;348788.8548814927
2013-09-21;468298.38;0.0;1947.744680851064;0;-8065.625;496442.3527775619;566090.6820041455;464473.40625;490037.28;546194.0948774326
2013-09-22;502068.7;0.0;1861.978723404256;0;-30784.25;350289.720521739;623361.0732010088;445588.625;516174.9;510039.8525145589
2013-09-23;356043.03;0.0;1600.276595744681;0;-17186.812;389843.5224657813;418867.0611871248;361132.65625;406466.3;373835.8694129693
2013-09-24;303333.4;0.0;1496.7659574468084;0;-23949.531;390262.8964792064;344952.3719561141;341874.6875;364354.34;327194.175714123
2013-09-25;312490.1;0.0;1523.6808510638298;0;-3197.625;335729.0822268599;338508.40537002654;340760.09375;378187.56;337417.0776660595
2013-09-26;273057.88;0.0;1423.7021276595744;0;-6522.5;376102.3410168582;277092.96841404785;348087.625;324508.34;252441.4288189329
2013-09-27;320246.56;0.0;1540.6170212765958;0;-11600.344;513302.0268394167;315674.83362446504;394920.9375;364354.34;337417.0776660595
2013-09-28;484903.7;0.0;1942.6382978723404;1;16605.312;565549.5721657651;580667.9396820017;448089.125;490037.28;538072.3282835071
2013-09-29;522868.44;0.0;1856.7659574468084;0;20799.75;449526.8655218051;607250.9871799508;422566.53125;510884.7;512687.94664408267
2013-09-30;367068.44;0.0;1584.148936170213;0;11025.406;348189.52963751554;398823.0720959964;348254.53125;386996.8;349765.6763650288
2013-10-01;436441.03;0.0;1716.8085106382978;0;133107.62;395207.9808352033;421600.60573671793;331149.6875;344933.9;433542.2955058794
2013-10-02;414455.66;0.0;1713.1914893617022;0;101965.56;286567.9416402326;404021.6635208887;339328.75;344933.9;438755.9144672958
2013-10-03;348933.25;0.0;1570.063829787234;0;75875.375;439144.44285154616;326653.0696392198;348602.6875;324508.34;342027.6655545285
2013-10-04;378109.97;0.0;1663.1702127659576;0;57863.406;402341.8425671652;357364.9339059852;402451.0625;365627.1;399438.7555905267
2013-10-05;540156.6;0.0;2071.1702127659573;0;55252.938;480902.77302559273;596043.60809939;477443.1875;490037.28;587214.749124627
2013-10-06;553031.44;0.0;1939.212765957447;0;30163.0;317715.9279337453;636694.731107142;462854.25;513880.06;546194.0948774326
2013-10-07;373387.1;0.0;1644.468085106383;1;6318.6562;315661.72873778275;452086.2842427962;400378.21875;406466.3;401902.6240584997
2013-10-08;326726.72;0.0;1568.6808510638298;0;-109714.31;316549.515016586;361674.428778336;425716.9375;470819.38;341377.9630086854
2013-10-09;322529.4;0.0;1557.5744680851064;1;-91926.25;304147.90332785307;373718.2517289384;410138.09375;454284.53;355947.01954130223
2013-10-10;305047.1;0.0;1515.936170212766;0;-43886.156;309573.8676410285;308619.6147196305;400355.71875;364354.34;333974.32868260064
2013-10-11;402913.84;0.0;1719.957446808511;1;24803.875;488462.3417621992;416609.6101368383;443095.15625;393653.12;449788.686999345
2013-10-12;426379.7;0.0;1808.5744680851064;0;-113776.94;541542.9077264692;496369.5075920497;506061.75;537614.9;492787.26090065256
2013-10-13;481781.25;0.0;1773.5531914893618;0;-71250.19;352072.1107068061;577377.5667515958;457984.84375;551012.5;462625.4128249596
2013-10-14;342694.72;0.0;1544.4468085106382;0;-30692.375;310558.697988675;390053.90198944655;364435.5;413583.2;343624.0729039235
2013-10-15;305242.56;0.0;1511.085106382979;0;-21484.156;313983.7476357561;348574.8016274797;347906.8125;364354.34;333356.0073826006
2013-10-16;355696.97;0.0;1572.3829787234042;0;33167.562;289426.32346304593;359975.89963509585;353349.96875;364354.34;349602.5811541399
2013-10-17;312949.4;0.0;1506.5106382978724;0;7902.3125;311230.22370490176;316102.9708309574;368377.96875;344933.9;334446.24753662065
2013-10-18;323327.88;0.0;1528.4468085106382;0;-79585.97;459361.4722211868;319579.8515140882;416022.28125;416064.94;337417.0776660595
2013-10-19;488245.56;0.0;1983.085106382979;0;61865.875;509949.2924857261;578267.9143764628;422522.0;454284.53;597887.1880768517
2013-10-20;537713.5;0.0;1940.6382978723404;0;55932.25;338593.1668784863;655777.9950026294;413717.96875;490037.28;546194.0948774326
2013-10-21;348721.3;0.0;1581.6382978723404;0;6026.5938;312189.80862313724;414436.550056381;349958.28125;364354.34;348788.8548814927
2013-10-22;301641.78;0.0;1480.4468085106382;0;-3600.7812;319583.5126323467;343964.0488853242;345096.34375;344933.9;298246.6160591164
2013-10-23;323105.12;0.0;1517.468085106383;0;-32591.844;310445.0086964179;343943.64417288016;365478.34375;402206.25;333974.32868260064
2013-10-24;276059.1;0.0;1438.4893617021276;0;-36890.312;366619.17177224526;293144.5056499898;364206.4375;344933.9;276639.65918388584
2013-10-25;317570.44;0.0;1532.127659574468;0;-5757.4375;551462.8176454772;324120.0894639413;399509.84375;364354.34;337417.0776660595
2013-10-26;452902.38;0.0;1903.212765957447;0;-35343.188;604614.9060628726;547414.1770325846;467164.34375;490037.28;548313.303703218
2013-10-27;512891.5;0.0;1847.914893617021;0;-24822.0;388093.909857563;618348.5765392755;438562.1875;548721.44;513846.00925507175
2013-10-28;346941.9;0.0;1561.148936170213;0;-1779.4062;368817.5930160962;405135.7232288447;345574.9375;364354.34;341377.9630086854
2013-10-29;302333.0;0.0;1472.4468085106382;0;691.21875;425394.6914021219;338794.8094170166;331668.8125;339905.1;295536.6041121508
2013-10-30;319494.72;0.0;1537.148936170213;0;-3610.4062;359965.65888209303;349343.3764578492;340942.53125;364354.34;337417.0776660595
2013-10-31;298195.44;0.0;1522.404255319149;0;22136.344;348119.05163389666;324244.89711414266;342422.5;324508.34;337417.0776660595
2013-11-01;403637.22;0.0;1689.042553191489;0;86066.78;473282.0082030977;384801.1950895668;385848.53125;363136.12;414468.031489517
2013-11-02;540615.56;0.0;1998.914893617021;1;87713.19;621793.7736130666;614268.0505249647;442943.75;475912.0;551413.2264259424
2013-11-03;602796.56;0.0;1937.978723404256;1;89905.06;428009.7793971674;683550.7671759984;428260.375;523449.03;538072.3282835071
2013-11-04;424314.16;0.0;1694.2553191489362;0;77372.25;387027.4841714253;458053.0593179046;349852.71875;364354.34;414468.031489517
2013-11-05;393322.2;0.0;1624.5106382978724;0;90989.19;307167.35992865387;400653.02860856487;341907.25;352600.7;382556.5527117202
2013-11-06;386426.97;0.0;1620.1702127659576;1;66932.25;275583.11148869;415409.3960637573;361876.8125;363136.12;386216.5151827788
2013-11-07;346293.34;0.0;1502.106382978723;1;48097.906;347831.5828113445;350137.08932518563;388953.75;339905.1;360596.76151775726
2013-11-08;358473.97;0.0;1588.212765957447;0;-45163.25;502148.1107057499;349234.2050290484;469772.03125;442941.7;350958.743068292
2013-11-09;513850.3;0.0;1943.978723404256;0;-26765.25;538956.7932253738;568636.9603620375;536065.375;543271.7;546194.0948774326
2013-11-10;587666.5;0.0;1950.8297872340424;1;-15130.0625;373676.0167613196;698185.2558465919;514029.09375;623179.5;539258.2969522475
2013-11-11;374087.9;0.0;1599.872340425532;1;-50226.25;341854.94370243617;461945.03732373664;412654.1875;454284.53;379660.8826304265
2013-11-12;373277.75;0.0;1536.7021276595744;1;-20044.438;354670.67484223034;409185.637225846;397032.3125;393653.12;355998.0312531566
2013-11-13;332279.25;0.0;1523.404255319149;0;-54147.72;306642.2724381302;360735.762465136;394063.4375;393653.12;337417.0776660595
2013-11-14;284567.4;0.0;1431.2340425531916;0;-61725.938;346203.0656376133;307578.1301845077;394308.3125;364354.34;258319.2498353108
2013-11-15;349383.28;0.0;1591.5744680851064;0;-9090.6875;492997.8995361148;368822.7703680574;432544.0625;385831.2;356913.9358087392
2013-11-16;524065.6;0.0;2001.468085106383;0;10215.281;536501.6884676537;611189.0227563701;504183.34375;523449.03;573080.6635158976
2013-11-17;579209.25;0.0;1922.489361702128;0;-8457.25;365384.6535682887;675854.159081679;482546.78125;651667.0;543756.3273271626
2013-11-18;391945.56;0.0;1619.851063829787;0;17857.656;334985.2228462815;459428.3094929285;375326.15625;406637.22;382556.5527117202
2013-11-19;329455.28;0.0;1521.1914893617022;0;-43822.47;328958.67551384954;392043.17058738106;368879.59375;413583.2;337417.0776660595
2013-11-20;354337.72;0.0;1595.7021276595744;0;22058.469;310655.3398880281;409216.32630384935;356163.0;364354.34;375556.45822998753
2013-11-21;298047.06;0.0;1472.2978723404256;0;13479.656;358095.57826831547;342225.74426356354;365665.8125;324508.34;292941.661482343
2013-11-22;340734.22;0.0;1563.106382978723;0;-8649.0625;513407.9257074941;373637.7052974157;429721.59375;364354.34;341377.9630086854
2013-11-23;485544.3;0.0;1940.148936170213;0;-38521.28;615051.6771592912;600601.7995474704;507942.15625;513880.06;546194.0948774326
2013-11-24;550925.3;0.0;1867.468085106383;0;-28283.938;454897.5608985364;665324.7083751879;478431.4375;606369.56;514407.5246935189
2013-11-25;365965.5;0.0;1573.7446808510638;0;-25980.062;428031.0278055924;449637.3972138754;375668.5;393653.12;350604.5043717847
2013-11-26;323292.84;0.0;1504.042553191489;0;-6162.4375;425917.1198158052;390789.09817954205;354393.75;364354.34;340981.57478025364
2013-11-27;337083.28;0.0;1522.787234042553;0;-17254.438;447886.4321510526;381859.5703569304;364166.21875;402206.25;337417.0776660595
2013-11-28;305982.97;0.0;1487.148936170213;0;7935.9062;470785.5671857869;346779.2797520909;362904.59375;325792.06;326193.4696760948
2013-11-29;357000.4;0.0;1591.8297872340424;0;16266.1875;535234.2044470046;379992.4226762896;410663.5;364354.34;356913.9358087392
2013-11-30;541977.7;0.0;2006.617021276596;0;56433.375;661786.2438351493;618381.3433658871;474257.3125;490037.28;575144.2857175926
2013-12-01;698217.1;0.0;2061.9148936170213;0;147291.81;418257.70768993726;731149.5971470693;455480.46875;551012.5;587214.749124627
2013-12-02;495488.38;0.0;1761.021276595745;0;129522.875;407068.56915856944;508785.9395370639;363851.71875;422506.9;457750.3299217575
2013-12-03;424438.03;0.0;1698.2978723404256;0;101145.19;416894.8199666189;449177.2968892241;354314.90625;364354.34;414468.031489517
2013-12-04;424147.03;0.0;1713.3829787234042;0;87063.75;382219.2139803476;435424.3904520747;369964.78125;364354.34;438755.9144672958
2013-12-05;386406.8;0.0;1648.212765957447;1;80423.84;427041.14089678985;416047.978337826;390267.1875;344933.9;398694.2000004851
2013-12-06;432661.75;0.0;1718.3617021276596;1;75661.34;580148.2831691289;432625.169420772;465010.25;386996.8;451515.1017507783
2013-12-07;537181.3;0.0;2024.6808510638296;0;-4796.375;647952.6563822892;594132.5920504534;582798.1875;543271.7;588115.2883214047
2013-12-08;588855.9;0.0;1960.468085106383;1;-109361.25;513529.70818298665;687429.8772733578;605226.3125;665843.94;535065.098108132
2013-12-09;442309.3;0.0;1707.957446808511;0;-53179.062;513097.5051171952;452829.3287361066;465817.03125;490037.28;415228.2163094034
2013-12-10;414421.7;0.0;1687.787234042553;0;-10016.344;554747.0406338492;409874.8435886437;431147.90625;454284.53;414468.031489517
2013-12-11;422957.2;0.0;1745.851063829787;0;-1189.8438;576509.3141611721;413521.5098046139;433087.71875;454284.53;449028.93970365846
2013-12-12;384256.1;0.0;1703.085106382979;0;-2150.7188;557926.7381136687;373077.5286555549;437449.46875;393653.12;414468.031489517
2013-12-13;434657.0;0.0;1799.106382978723;0;1995.25;746382.1020904222;401263.4855958512;485290.59375;454284.53;493253.7016913631
2013-12-14;554911.94;0.0;2156.1702127659573;0;17730.625;788525.3223826607;615720.3530513272;536512.0625;548721.44;593101.232169575
2013-12-15;642015.75;0.0;2175.2978723404253;0;53159.875;1088210.476656511;714315.4020502216;519810.25;651667.0;605558.7035080265
2013-12-16;516060.28;0.0;1969.893617021277;0;73750.97;983458.550863076;532199.4444557795;436586.96875;472593.97;549882.9604389566
2013-12-17;480470.72;0.0;2002.1914893617025;0;66049.03;508528.510220473;513645.1359586291;427662.3125;454284.53;573080.6635158976
2013-12-18;527481.3;0.0;2177.7872340425533;0;104524.125;428435.5610668544;568469.0249263485;436539.78125;454284.53;601555.0072898448
2013-12-19;507461.03;0.0;2324.8297872340427;0;123204.94;507900.8024096353;608844.3686413637;446554.28125;393653.12;594404.743515088
2013-12-20;544104.25;0.0;2260.3829787234044;0;109447.25;450663.1853047768;576026.8084593471;508848.25;470819.38;578238.4061972849
2013-12-21;685673.06;0.0;2583.5106382978724;1;130761.125;863094.0728935828;811694.143395101;587216.875;673254.4;762575.6002343064
2013-12-22;1392590.2;0.0;2531.851063829787;1;750574.5;638537.7084405217;885972.04412424;600504.0625;729449.56;762575.6002343064
2013-12-23;792865.3;0.0;3103.744680851064;1;276805.03;-72976.26572096453;1023593.65349591;526642.375;530282.6;749718.8650866875
2013-12-24;620663.3;0.0;3315.872340425532;1;140192.6;385975.73865855887;1082404.2184999066;532639.375;490037.28;749718.8650866875
2013-12-26;470731.16;0.0;2042.595744680851;1;-56750.156;455383.4307505457;538758.7299825608;585510.3125;520238.53;561611.9488814574
2013-12-27;479314.97;0.0;2092.127659574468;0;-28146.062;591887.563395879;525432.0344716815;637437.0;503602.75;587214.749124627
2013-12-28;556952.3;0.0;2188.468085106383;0;12848.0625;654012.9282263203;642094.6008406667;761664.75;543271.7;595017.5060793397
2013-12-29;499719.5;0.0;1887.851063829788;0;-185953.56;702196.7683916533;618753.7644327829;825467.0;677137.75;548383.3816684914
2013-12-30;635134.75;0.0;2503.0851063829787;0;-757455.5;425686.8756519844;776958.9507013807;793820.75;861797.6;672958.5988515707
2013-12-31;507264.66;0.0;2493.9148936170213;1;-285600.66;510185.74542311305;779310.888113182;729533.625;834916.6;619905.3850494992
2014-01-01;8602.065;0.0;663.5;1;-612061.25;583931.6194571247;26953.76417564857;574759.625;576051.75;264414.74629351986
2014-01-02;801011.25;0.0;1972.0869565217392;0;330280.1;565197.8245556143;513698.6555394576;496122.25;490037.28;599802.8884461689
2014-01-03;680672.9;0.0;1797.6170212765958;0;201357.9;767474.3607567763;441494.2024712261;516987.375;490037.28;493253.7016913631
2014-01-04;936628.9;0.0;2156.617021276596;0;379676.56;728734.0986119113;665522.9226574679;551000.75;615451.7;602248.042642884
2014-01-05;949618.8;0.0;1988.8297872340424;0;449899.3;756901.8613646821;696426.6246466158;529493.5;528662.7;606586.7799186623
2014-01-06;602268.56;0.0;1654.978723404255;0;-32866.188;482889.8082130366;469570.2115577251;554600.875;619297.7;398831.9448641459
2014-01-07;563450.6;0.0;1603.4255319148936;0;56185.97;535532.2737560767;423507.63745752914;454749.90625;503602.75;385943.4544650651
2014-01-08;636176.9;0.0;1642.6382978723404;0;627574.8;598011.7851147113;428580.7602672244;404690.46875;341797.78;395031.3377025124
2014-01-09;496377.94;0.0;1544.148936170213;0;-304633.3;532765.7051193316;373935.68917465233;820677.8125;834916.6;343624.0729039235
2014-01-10;543055.3;0.0;1602.1702127659576;0;-137617.56;771851.9873913754;394326.9038498481;814567.4375;677137.75;383392.19832949375
2014-01-11;787321.44;0.0;2014.063829787234;0;-149307.44;754626.9078721299;637761.083786138;829592.125;834989.75;588115.2883214047
2014-01-12;844633.6;0.0;1898.212765957447;0;-104985.19;701121.1544980436;687373.2846620947;817934.875;843985.94;551802.9288283931
2014-01-13;555547.0;0.0;1608.2978723404256;0;-46721.562;552309.2002798793;475705.2940733039;619820.6875;623179.5;383594.9611116753
2014-01-14;502643.1;0.0;1526.042553191489;0;-60807.53;510059.022586564;414315.44755425374;608050.9375;601454.7;337417.0776660595
2014-01-15;567067.5;0.0;1593.7021276595744;0;-69109.375;571312.7801635268;427848.91882690985;633404.1875;633543.4;403246.67062812974
2014-01-16;502789.22;0.0;1572.6382978723404;0;6411.2812;553170.2547155378;401362.3064715557;592135.5625;490037.28;350604.5043717847
2014-01-17;542937.94;0.0;1606.531914893617;0;-117.375;725919.0865387388;408585.97632364713;688519.6875;543271.7;385943.4544650651
2014-01-18;786779.9;0.0;1975.595744680851;0;-541.5625;782115.2287777042;631168.9547672203;799242.375;894592.7;605348.3307800707
2014-01-19;851735.3;0.0;1879.0;0;7101.6875;654220.7359001224;685051.13007577;751508.75;842033.4;542816.2918996703
2014-01-20;575850.06;0.0;1592.978723404255;0;20303.062;515749.6693956029;471394.5014433779;560539.75;673254.4;403246.67062812974
2014-01-21;538817.2;0.0;1582.6382978723404;0;36174.094;508012.9871842504;435614.1630596135;549938.625;510884.7;349765.6763650288
2014-01-22;553097.6;0.0;1544.6808510638298;0;-13969.875;507013.0803136068;402785.811621641;591990.1875;601454.7;343624.0729039235
2014-01-23;460789.03;0.0;1486.4468085106382;0;-42000.188;591788.182682782;357775.1565023846;597934.6875;510884.7;326193.4696760948
2014-01-24;526124.56;0.0;1593.212765957447;0;-16813.375;786455.4791238075;391217.7353043592;691991.75;543271.7;403246.67062812974
2014-01-25;733881.0;0.0;1906.787234042553;0;-52898.875;757532.4556424548;588091.442759508;803288.8125;894592.7;551221.6292476625
2014-01-26;814057.75;0.0;1833.744680851064;0;-37677.562;641510.7230399048;648496.960822735;763988.1875;842033.4;509586.5834530765
2014-01-27;540798.8;0.0;1570.914893617021;0;-35051.25;448397.9269876082;441227.8163957555;577143.75;606369.56;349602.5811541399
2014-01-28;481593.44;0.0;1520.7446808510638;0;-57223.75;494855.7025364326;386504.4974968561;556884.625;537614.9;337417.0776660595
2014-01-29;512854.0;0.0;1496.659574468085;0;-40243.625;435122.7338061341;356778.89193241415;561012.0;551012.5;327194.175714123
2014-01-30;453642.97;0.0;1483.787234042553;0;-7146.0625;457208.5703831181;327935.51460538205;552754.1875;475912.0;320774.82994712645
2014-01-31;560816.2;0.0;1690.659574468085;0;34691.625;599730.430486814;400070.56275950937;651079.5625;513880.06;414468.031489517
2014-02-01;648870.2;0.0;2136.106382978724;0;-85010.81;546271.5565659538;648867.144159684;761229.625;714688.25;589713.2277992303
2014-02-02;619805.56;0.0;1939.5106382978724;0;-194252.19;487201.6824855539;657957.0236605837;718869.625;778848.3;546194.0948774326
2014-02-03;461637.53;0.0;1765.936170212766;0;-79161.28;343977.7141934983;486275.21624859655;530454.1875;543271.7;457750.3299217575
2014-02-04;403189.6;0.0;1676.042553191489;0;-78403.84;381225.6620218909;415231.0095440913;506431.15625;490037.28;409738.8763529345
2014-02-05;399138.3;0.0;1684.106382978723;0;-113715.69;435501.1239049294;398761.9846901533;525032.375;523449.03;414468.031489517
2014-02-06;359139.1;0.0;1607.957446808511;0;-94503.875;461001.9986663704;344902.72034595825;526634.8125;475912.0;383594.9611116753
2014-02-07;389471.56;0.0;1679.957446808511;0;-171344.62;513074.9244764313;363421.534344053;601036.125;601454.7;409738.8763529345
2014-02-08;530128.06;0.0;1972.276595744681;0;-118742.125;543375.9175997952;551638.8079337557;617210.125;663202.75;599802.8884461689
2014-02-09;520753.75;0.0;1776.7446808510638;0;-99051.81;408544.4084169601;563130.804068529;538522.9375;576051.75;473549.73935651104
2014-02-10;396622.75;0.0;1663.6382978723404;0;-65014.78;329907.8479218246;418373.3782516618;436219.34375;475912.0;403541.8460568924
2014-02-11;358382.72;0.0;1600.8297872340424;0;-44806.875;320349.6549163808;361121.5555290857;407503.125;416064.94;373835.8694129693
2014-02-12;387758.4;0.0;1681.936170212766;0;-11379.906;310747.3391505105;377471.8956598515;405726.09375;416064.94;412994.0863250275
2014-02-13;347373.3;0.0;1764.2978723404256;0;-11765.781;335297.1882084735;391455.2612046652;406249.96875;385831.2;457750.3299217575
2014-02-14;361206.4;0.0;1971.723404255319;0;-28265.156;531705.8456124183;468770.8796192637;445894.25;393653.12;562861.389147218
2014-02-15;538893.4;0.0;1982.4468085106384;0;8765.3125;525340.2009654599;546904.4070229672;499399.875;520238.53;597887.1880768517
2014-02-16;595300.25;0.0;1877.276595744681;0;74546.5;416787.09631800506;599414.8261159196;457187.4375;513880.06;531292.4614735224
2014-02-17;412029.28;0.0;1632.3617021276596;0;15406.531;317362.16292922286;405728.6855383082;392421.1875;393653.12;382556.5527117202
2014-02-18;365331.25;0.0;1562.5106382978724;0;6948.5312;350412.3738816714;350268.8363404871;382984.9375;385831.2;341377.9630086854
2014-02-19;360161.62;0.0;1564.127659574468;0;-27596.781;316157.554433618;339073.7971187994;397422.34375;393653.12;341377.9630086854
2014-02-20;322451.9;0.0;1511.148936170213;0;-24921.406;419277.6624846452;302840.24907067174;399983.1875;364354.34;333974.32868260064
2014-02-21;369403.66;0.0;1599.404255319149;0;8197.25;597146.2363016278;336413.6294299698;444061.40625;385831.2;373835.8694129693
2014-02-22;538206.06;0.0;1980.6808510638296;0;-687.3125;627973.0364644587;569297.8195101855;527603.6875;537614.9;597887.1880768517
2014-02-23;487896.47;0.0;1711.042553191489;0;-107403.78;539509.6144854198;559319.19290336;499870.53125;623179.5;438755.9144672958
2014-02-24;404224.2;0.0;1646.8297872340424;0;-7805.0938;528255.2117824154;442869.09190439;395965.65625;454284.53;393228.0091702289
2014-02-25;351418.12;0.0;1546.5106382978724;0;-13913.125;548738.9062237564;378640.938032764;375964.90625;385831.2;341377.9630086854
2014-02-26;353604.28;0.0;1575.3617021276596;0;-6557.3438;542196.6603531303;381677.7997659423;377011.125;385831.2;348788.8548814927
2014-02-27;330330.2;0.0;1561.4893617021276;0;7878.2812;538388.4293428665;364034.7455195445;383797.75;364354.34;341377.9630086854
2014-02-28;425624.78;0.0;1799.3829787234042;0;56221.125;789765.9753797799;460531.4906320379;433324.90625;406466.3;493253.7016913631
2014-03-01;911360.25;0.0;2174.0851063829787;0;373154.2;763166.3834804194;692435.9879259106;494152.84375;548721.44;608064.5119080265
2014-03-02;667413.06;0.0;1683.4893617021276;1;179516.6;655842.1192771859;624650.1292771751;442142.6875;490037.28;440925.3388056145
