date,sales,cluster,Test_Forecast,Test Forecast,test_Forecast_prophet_online
2016-11-14,66084.137987,Cluster 0,651599.958044134,170290.8918567221,72422.34158963745
2016-11-15,66154.4590103,Cluster 0,647134.7269001924,162010.87104006464,71871.67180990038
2016-11-16,78632.7739963,Cluster 0,637852.7929457603,169469.08177087762,67397.4147577857
2016-11-17,52872.7180095,Cluster 0,647706.6188583462,164531.10965090158,68623.35270725487
2016-11-18,55266.339004,Cluster 0,657860.0946335956,163421.38374011242,56872.600936752
2016-11-19,78666.522008,Cluster 0,669323.0510387305,160819.9421498784,87279.15833530549
2016-11-20,105646.61801,Cluster 0,691589.5556172412,166607.04133761438,106552.37128116928
2016-11-21,66471.73401,Cluster 0,700932.3815586288,171169.7156047086,64510.84928579471
2016-11-22,58789.783004,Cluster 0,674358.2447148839,163077.65053005665,64334.30050889945
2016-11-23,60513.565897,Cluster 0,796479.696500326,170363.48207390404,60581.92742610332
2016-11-24,51789.4310298,Cluster 0,699325.083372825,165542.44235791848,62503.58718484779
2016-11-25,55031.784976,Cluster 0,702418.8111061308,164455.0990501652,54367.18978574081
2016-11-26,78791.90601400001,Cluster 0,672981.999579986,161914.05421563014,85847.36179328871
2016-11-27,100987.137985,Cluster 0,668516.7684360445,167573.32703271872,106227.9088495145
2016-11-28,62219.197,Cluster 0,659234.8344816123,172036.33064275482,65411.65674580444
2016-11-29,59438.293096,Cluster 0,669088.6603941983,164121.15187001953,66332.14369647043
2016-11-30,64483.325993,Cluster 0,679242.1361694476,171250.35416528862,64508.659726944206
2016-12-01,81098.81599,Cluster 0,690705.0925745826,166530.5576289394,68090.2237260477
2016-12-02,72268.315977,Cluster 0,712971.5971530932,165469.38492255815,68803.88395417946
2016-12-03,102096.91599,Cluster 0,722314.4230944808,162982.73544633252,101928.77702733836
2016-12-04,125114.57011,Cluster 0,695740.2862507359,168515.27246846457,123621.24159183566
2016-12-05,76380.15699,Cluster 0,817861.738036178,172877.3806738208,83910.64683346382
2016-12-06,84123.663004,Cluster 0,720707.1249086771,165141.0409806928,86013.6897110836
2016-12-07,72982.654,Cluster 0,723800.8526419828,172106.9121359488,84307.74179682332
2016-12-08,59716.146986,Cluster 0,694364.041115838,167497.29610747143,88291.50319543076
2016-12-09,61763.127996,Cluster 0,689898.8099718965,166458.046933711,72363.8939677226
2016-12-10,79751.711025,Cluster 0,680616.8760174643,164028.56475801146,104418.71223650304
2016-12-11,105590.272995,Cluster 0,690470.7019300503,169438.68557805303,124890.98359559666
2016-12-12,67735.890004,Cluster 0,700624.1777052996,173705.0869857707,83667.46316090765
2016-12-13,67366.676,Cluster 0,712087.1341104346,166138.57180858534,84058.8379308067
2016-12-14,69603.909004,Cluster 0,734353.6386889452,172953.45657767222,80361.62727896476
2016-12-15,62172.46899,Cluster 0,743696.4646303328,168442.0013717118,82148.98662748422
2016-12-16,69592.327004,Cluster 0,717122.3277865879,167427.32138572453,101657.70107271308
2016-12-17,93062.99899,Cluster 0,839243.7795720301,165050.32941330358,134524.63795552542
2016-12-18,119785.389981,Cluster 0,742089.1664445291,170339.4758239945,155698.7493137394
2016-12-19,86418.76897599999,Cluster 0,745182.8941778349,174509.78322464993,114719.86775245752
2016-12-20,95919.11496,Cluster 0,715746.08265169,167113.61893126296,113184.6262704077
2016-12-21,98417.60596,Cluster 0,711280.8515077485,173773.42927644606,112479.0128418561
2016-12-22,209007.422012,Cluster 0,701998.9175533163,169366.1316728579,116181.04477424492
2016-12-23,116761.47702,Cluster 0,711852.7434659023,168372.79492120954,119449.6259456785
2016-12-24,131446.22903,Cluster 0,722006.2192411516,166050.036602826,138072.44236309687
2016-12-26,92973.193012,Cluster 0,733469.1756462866,171221.9967600387,93618.7557000368
2016-12-27,69317.21712,Cluster 0,755735.6802247972,175300.50037899727,88976.20699857117
2016-12-28,80138.263017,Cluster 0,765078.5061661848,168067.21527296602,85284.37785422742
2016-12-29,81788.58005,Cluster 0,738504.3693224399,174581.76991794235,87344.66458934768
2016-12-30,101730.0159743,Cluster 0,860625.8211078821,170269.3171763694,78373.77774575111
2016-12-31,117723.696995,Cluster 0,763471.2079803811,169299.13960235243,97685.46966276156
2017-01-01,0.0,Cluster 0,766564.9357136869,167026.91876576707,112913.76879594516
2017-01-02,136207.45099,Cluster 0,737128.124187542,172083.36287133646,71618.87017587473
2017-01-03,102603.059006,Cluster 0,732662.8930436005,176070.26545094713,66504.74840591621
2017-01-04,85066.70102,Cluster 0,723380.9590891683,168999.38272927975,62954.12794917612
2017-01-05,71861.520998,Cluster 0,733234.7850017543,175366.46888089573,65003.8270832756
2017-01-06,65569.26399,Cluster 0,743388.2607770036,171152.7316158942,58530.55470682592
2017-01-07,96425.318004,Cluster 0,754851.2171821386,170203.23911708125,88479.6026565952
2017-01-08,116432.544012,Cluster 0,777117.7217606492,167982.5597508901,105452.17387308704
2017-01-09,67877.7920005,Cluster 0,786460.5477020368,172926.85970088124,65925.01147099707
2017-01-10,65751.361101,Cluster 0,759886.4108582919,176825.77280135173,62758.06937481489
2017-01-11,64582.553109,Cluster 0,882007.8626437341,169910.98752450198,61086.40533395242
2017-01-12,52722.558014,Cluster 0,784853.2495162331,176138.5422254544,64956.94197253954
2017-01-13,58924.102002,Cluster 0,787946.9772495389,172016.2098342075,60445.84971905242
2017-01-14,89078.7951,Cluster 0,758510.165723394,171088.61696423267,88938.91655302403
2017-01-15,114276.949004,Cluster 0,754044.9345794525,168916.51222216105,107478.47070066669
2017-01-16,70884.20302,Cluster 0,744763.0006250204,173750.47809194084,69093.49861757086
2017-01-17,68991.448011,Cluster 0,754616.8265376063,177562.01438351645,67038.92538300868
2017-01-18,69941.5919913,Cluster 0,764770.3023128556,170802.15425813448,66117.27270409164
2017-01-19,54332.6469,Cluster 0,776233.2587179906,176889.3015416444,70542.29754908782
2017-01-20,54879.212015,Cluster 0,798499.7632965012,172860.7128207398,66335.72937506373
2017-01-21,91789.047,Cluster 0,807842.5892378888,171953.1002373304,97000.42991462996
2017-01-22,106069.83302,Cluster 0,781268.4523941439,169830.04540413147,115546.0394956799
2017-01-23,70440.27899,Cluster 0,903389.904179586,174556.718255302,77069.66314163724
2017-01-24,65962.948996,Cluster 0,806235.2910520851,178283.9722280111,74558.73936714136
2017-01-25,61566.7939957,Cluster 0,809329.0187853909,171673.6223940677,73067.74787447843
2017-01-26,50606.158996,Cluster 0,779892.207259246,177626.8902363336,76518.52978541213
2017-01-27,56985.414044,Cluster 0,775426.9761153045,173686.22042516613,71577.70549336009
2017-01-28,83300.009,Cluster 0,766145.0421608724,172799.3679874429,95677.74203506744
2017-01-29,107167.66201,Cluster 0,775998.8680734583,170722.94106506955,113068.78364213085
2017-01-30,59156.63289,Cluster 0,786152.3438487076,175344.2073122574,72953.8417971282
2017-01-31,76761.387926,Cluster 0,797615.3002538426,178988.07089139166,69620.66414642899
2017-02-01,88958.562,Cluster 0,819881.8048323533,172525.58683876274,67262.15396397027
2017-02-02,72762.699002,Cluster 0,829224.6307737408,178345.0439696764,69539.96625759907
2017-02-03,68338.7660303,Cluster 0,802650.4939299959,174493.53357393,63488.38307062989
2017-02-04,105713.552894,Cluster 0,924771.945715438,173625.93238456352,90511.06697347906
2017-02-05,115522.97908,Cluster 0,827617.3325879371,171596.23351320552,107702.8625887523
2017-02-06,70519.616967,Cluster 0,830711.0603212429,176114.8670038976,66367.21997214954
2017-02-07,68137.584996,Cluster 0,801274.248795098,179678.03666982782,62450.11994676598
2017-02-08,64871.285995,Cluster 0,796809.0176511565,173358.68971021415,59765.11083564983
2017-02-09,54657.602032,Cluster 0,787527.0836967244,179049.80203276812,61837.73419668122
2017-02-10,56365.422992,Cluster 0,797380.9096093103,175282.73370292035,55942.05368162248
2017-02-11,82400.559,Cluster 0,807534.3853845596,174434.85057678612,89662.31301308476
2017-02-12,104564.064026,Cluster 0,818997.3417896946,172449.86722422927,107989.09315941
2017-02-13,71095.010904,Cluster 0,841263.8463682053,176867.78540373463,67595.3625706202
2017-02-14,60436.45,Cluster 0,850606.6723095928,180351.3377026097,64720.86666118826
2017-02-15,66176.597993,Cluster 0,824032.5354658479,174173.1727470437,63455.80691960723
2017-02-16,58430.13101,Cluster 0,946153.98725129,179736.6684421022,66833.06904869112
2017-02-17,61485.3359817,Cluster 0,848999.3741237891,176054.50038959706,62213.87177519114
2017-02-18,92939.918005,Cluster 0,852093.1018570949,175225.1311527243,96577.05141045414
2017-02-19,84629.730994,Cluster 0,822656.29033095,173284.7000792637,115717.54070140126
2017-02-20,68778.656,Cluster 0,818191.0591870085,177604.4572085318,76788.17010045875
2017-02-21,63296.0839885,Cluster 0,808909.1252325764,181010.77853456265,74937.78966548061
2017-02-22,66305.669904,Cluster 0,818762.9511451623,174969.6024316501,74616.64494852003
2017-02-23,62636.790002,Cluster 0,828916.4269204116,180410.1404171548,78782.59935907293
2017-02-24,68086.48998,Cluster 0,840379.3833255466,176808.9851064317,74785.37172602606
2017-02-25,94525.374009,Cluster 0,862645.8879040573,175998.37225747254,98628.61648099308
2017-02-26,74065.222972,Cluster 0,871988.7138454448,174100.79093002464,116453.94185451516
2017-02-27,63970.359001,Cluster 0,845414.5770017,178324.3034509014,77088.85300665669
2017-02-28,91086.26301,Cluster 0,967536.028787142,181654.5866448436,74460.86820232085
2017-03-01,93396.11703,Cluster 0,870381.4156596411,175748.2503736668,73255.38118011096
2017-03-02,81237.052984,Cluster 0,873475.1433929469,181067.0111144176,76309.34220996403
2017-03-03,72653.734021,Cluster 0,844038.3318668021,177546.77457582767,70859.11009510534
2017-03-04,107406.228081,Cluster 0,839573.1007228605,176753.9411674426,102950.39693079672
2017-03-05,122595.494074,Cluster 0,830291.1667684284,174898.86419748355,119910.70285368752
2017-03-06,70570.596,Cluster 0,840144.9926810144,179028.50267071225,79336.15381566239
2017-03-07,73139.530988,Cluster 0,850298.4684562637,182284.88916142745,75933.13947330698
2017-03-08,73818.721014,Cluster 0,861761.4248613986,176509.62348867237,73755.46159635526
2017-03-09,57343.00401,Cluster 0,884027.9294399093,181710.64675292416,75532.83176734045
2017-03-10,62112.661007,Cluster 0,893370.7553812969,178268.0674274506,69468.05105181542
2017-03-11,85349.563995,Cluster 0,866796.618537552,177493.09631016033,94812.26685669532
2017-03-12,106631.392981,Cluster 0,988918.070322994,175679.05797621747,111007.2937316503
2017-03-13,69336.276982,Cluster 0,891763.4571954932,179716.71546285506,69664.74658000069
2017-03-14,64921.6750097,Cluster 0,894857.1849287989,182900.4652550968,65563.50989202387
2017-03-15,70486.940015,Cluster 0,865420.3734026541,177254.0110493828,63189.19554349489
2017-03-16,62528.927004,Cluster 0,860955.1422587126,182338.77944096408,64997.72775411185
2017-03-17,63659.536986,Cluster 0,851673.2083042804,178973.3785423906,59097.138061270096
2017-03-18,90509.162004,Cluster 0,861527.0342168664,178215.46314269252,89117.883361621
2017-03-19,107515.412,Cluster 0,871680.5099921157,176441.99483675853,106115.68770730414
2017-03-20,70807.324977,Cluster 0,883143.4663972507,180389.8854528352,65514.32874999063
2017-03-21,66764.831001,Cluster 0,905409.9709757612,183502.94342309723,62423.0487838603
2017-03-22,65159.635965,Cluster 0,914752.7969171487,177981.87234021514,61268.70696450421
2017-03-23,71855.578005,Cluster 0,888178.660073404,182953.945086085,64786.94797465496
2017-03-24,66490.323006,Cluster 0,1010300.1118588462,179662.93715865392,60255.68831126319
2017-03-25,93990.851,Cluster 0,913145.4987313452,178922.04776584965,99582.10981454136
2017-03-26,103665.009995,Cluster 0,916239.226464651,177187.866623616,118786.74158690212
2017-03-27,68821.26600999999,Cluster 0,886802.4149385061,181047.84468620337,80117.92104624449
2017-03-28,67146.4871,Cluster 0,882337.1837945646,184091.50287020305,79174.08034047722
2017-03-29,70788.176996,Cluster 0,873055.2498401324,178693.50555561436,80127.46599628282
2017-03-30,62523.624,Cluster 0,882909.0757527184,183554.5588842813,85454.09284347852
2017-03-31,79709.466,Cluster 0,893062.5515279677,180337.20185305545,83006.88509214895
2017-04-01,141713.380028,Cluster 0,904525.5079331028,179612.66051587986,127192.32529555396
2017-04-02,122079.844983,Cluster 0,926792.0125116132,177917.21735475294,148129.2750164123
2017-04-03,87851.761002,Cluster 0,936134.8384530008,181691.36143587853,112013.8848314594
2017-04-04,84986.178,Cluster 0,909560.701609256,184667.40432041464,113165.88885343376
2017-04-05,81037.1190045,Cluster 0,1031682.1533946982,179389.33125454193,115864.65287097589
2017-04-06,69636.623988,Cluster 0,934527.5402671972,184142.5464141916,122670.51442189656
2017-04-07,66778.79499,Cluster 0,937621.268000503,180996.42054344743,121060.24694948892
2017-04-08,96430.834019,Cluster 0,908184.456474358,180288.11923188093,131221.96285522048
2017-04-09,105053.907969,Cluster 0,903719.2253304166,178630.27417109103,149879.2468031508
2017-04-10,73319.67503,Cluster 0,894437.2913759844,182320.3895647477,111427.6893156288
2017-04-11,93054.626,Cluster 0,904291.1172885704,185230.11628237623,110332.36607018534
2017-04-12,88719.204006,Cluster 0,914444.5930638196,180069.65033811235,110243.0618209004
2017-04-13,68081.094999,Cluster 0,925907.5494689548,184716.81904805408,113086.05784683558
2017-04-14,145356.25802,Cluster 0,948174.0540474652,181641.00702777872,110119.58449965868
2017-04-15,83717.165996,Cluster 0,957516.8799888528,180948.36570976704,83814.25736688644
2017-04-16,96803.827006,Cluster 0,930942.743145108,179327.51975089897,96025.3710393108
2017-04-17,72298.9030095,Cluster 0,1053064.1949305502,182935.56569701564,51461.765321168175
2017-04-18,66209.64089,Cluster 0,955909.5818030492,185780.6275176136,44942.01168639583
2017-04-19,64191.6590197,Cluster 0,959003.309536355,180734.85132246124,39942.68978055517
2017-04-20,84874.719034,Cluster 0,929566.49801021,185278.85300782876,38747.62802990174
2017-04-21,94067.418002,Cluster 0,925101.2668662686,182271.21934566303,31636.26632260909
2017-04-22,116661.642002,Cluster 0,915819.3329118364,181594.0765309436,114934.76886828024
2017-04-23,141115.501002,Cluster 0,925673.1588244224,180009.20321633364,131333.91088987415
2017-04-24,89335.851982,Cluster 0,935826.6345996716,183536.92938174016,90144.3127796592
2017-04-25,82608.686992,Cluster 0,947289.5910048068,186318.61502383903,87140.49594694853
2017-04-26,91404.19599,Cluster 0,969556.0955833172,181385.23343953208,85776.17539031603
2017-04-27,78806.201,Cluster 0,978898.9215247048,185827.9193346233,82262.78339097294
2017-04-28,92969.842994,Cluster 0,952324.78468096,182887.43510140415,83861.3231019621
2017-04-29,125989.006,Cluster 0,1074446.2364664022,182225.28605948368,133944.58683653572
2017-04-30,131936.417996,Cluster 0,977291.6233389012,180675.75866223872,147747.54565998566
2017-05-01,167584.502066,Cluster 0,980385.351072207,184125.01769773025,110976.65604749028
2017-05-02,105119.309987,Cluster 0,950948.539546062,186844.8657823002,106835.01775828128
2017-05-03,117871.04605,Cluster 0,946483.3084021206,182021.15821243628,105692.09990669713
2017-05-04,93484.610006,Cluster 0,937201.3744476883,186365.1627176604,102024.21144065751
2017-05-05,84111.376,Cluster 0,947055.2003602744,183489.9163552062,102887.04186512268
2017-05-06,121450.980996,Cluster 0,957208.6761355236,182842.5641426617,117200.50178703525
2017-05-07,153793.348991,Cluster 0,968671.6325406588,181327.44762567675,130690.56578580716
2017-05-08,85272.341,Cluster 0,990938.1371191692,184699.92961351483,92889.51947420658
2017-05-09,82242.370883,Cluster 0,1000280.9630605568,187359.20632966852,87146.59069261266
2017-05-10,93247.611014,Cluster 0,973706.826216812,182642.9201653513,85202.89407777769
2017-05-11,82022.972009,Cluster 0,1095828.2780022542,186890.1142032529,80142.11470881029
2017-05-12,83376.278,Cluster 0,998673.6648747532,184079.0109464036,80051.1929962896
2017-05-13,127675.66602,Cluster 0,1001767.392608059,183446.0094353188,121779.11939045571
2017-05-14,111967.972994,Cluster 0,972330.581081914,181964.66510858008,135047.17664714553
2017-05-15,99060.29501,Cluster 0,967865.3499379726,185262.1262780891,98443.506683008
2017-05-16,97667.858998,Cluster 0,958583.4159835404,187862.27330632365,93643.71071874395
2017-05-17,100025.757994,Cluster 0,968437.2418961264,183250.85767719444,92773.0608381356
2017-05-18,78113.25998,Cluster 0,978590.7176713756,187403.67322041915,86613.55311202734
2017-05-19,84969.0599977,Cluster 0,990053.6740765108,184654.98064399985,89623.18857568625
2017-05-20,124837.273988,Cluster 0,1012320.1786550214,184036.1104428011,109946.86236879976
2017-05-21,146620.777971,Cluster 0,1021663.0045964088,182587.67822992915,122199.77040097683
2017-05-22,85843.669985,Cluster 0,995088.867752664,185811.74701803795,84632.47433919442
2017-05-23,79554.73599,Cluster 0,1117210.3195381062,188353.99981701127,79129.99733905919
2017-05-24,84435.1249955,Cluster 0,1020055.7064106052,183845.25849636464,77924.94117142666
2017-05-25,73667.61199,Cluster 0,1023149.434143911,187905.55808713275,71095.43596204664
2017-05-26,116439.44111,Cluster 0,993712.622617766,185218.1483677123,74698.52421841191
2017-05-27,111724.60299,Cluster 0,989247.3914738246,184613.00958634884,112728.40333198349
2017-05-28,134835.585,Cluster 0,979965.4575193924,183196.8499944552,126404.03086670308
2017-05-29,86705.614,Cluster 0,989819.2834319784,186349.19445643315,90052.91050605521
2017-05-30,86792.815986,Cluster 0,999972.7592072276,188834.9098922647,85442.92965035877
2017-05-31,103107.32398,Cluster 0,1011435.7156123628,184426.44082148885,86596.08146797986
2017-06-01,90098.326,Cluster 0,1033702.2201908734,188396.486171972,81756.37028229385
2017-06-02,97412.41899,Cluster 0,1043045.0461322608,185768.77258520707,86506.26283524698
2017-06-03,136552.743003,Cluster 0,1016470.909288516,185177.1327390285,133113.1228897798
2017-06-04,164952.049036,Cluster 0,1138592.3610739582,183792.4482613097,149615.8338581603
2017-06-05,99371.419022,Cluster 0,1041437.7479464572,186874.63447797007,115512.5901857518
2017-06-06,89402.595,Cluster 0,1044531.475679763,189305.01191069043,113166.49088281518
2017-06-07,95279.678323,Cluster 0,1015094.6641536182,184994.6842600044,116587.60128686056
2017-06-08,71301.330014,Cluster 0,1010629.4330096766,188876.3100136779,112971.32577793156
2017-06-09,82301.67104,Cluster 0,1001347.4990552444,186307.1549779845,120014.7707646005
2017-06-10,112854.097,Cluster 0,1011201.3249678304,185728.6512257161,128766.782061877
2017-06-11,144909.995986,Cluster 0,1021354.8007430796,184374.80937599303,144254.3455894094
2017-06-12,85154.6949997,Cluster 0,1032817.7571482148,187388.42403627187,107992.8726539206
2017-06-13,80920.058995,Cluster 0,1055084.2617267254,189764.74499645943,104332.45219951028
2017-06-14,86926.570012,Cluster 0,1064427.087668113,185550.28914058625,106160.05121756622
2017-06-15,74321.17599,Cluster 0,1037852.950824368,189345.61124629257,100457.45371046515
2017-06-16,86733.749,Cluster 0,1159974.4026098102,186833.5486476067,105963.71167713348
2017-06-17,124661.584996,Cluster 0,1062819.7894823093,186267.9421048845,105448.02193767384
2017-06-18,115818.842023,Cluster 0,1065913.5172156151,184944.19854509056,117497.8519147752
2017-06-19,87118.632008,Cluster 0,1036476.7056894704,187890.74561483867,77948.8535345332
2017-06-20,82483.413033,Cluster 0,1032011.4745455288,190214.17003918748,71057.76077331725
2017-06-21,85414.846,Cluster 0,1022729.5405910966,186093.52607190207,70008.25705790006
2017-06-22,67620.9779936,Cluster 0,1032583.3665036826,189804.33796277837,60482.6168622491
2017-06-23,81135.2239999,Cluster 0,1042736.842278932,187348.23686168555,62890.78968448113
2017-06-24,108261.986028,Cluster 0,1054199.7986840669,186795.19487516175,121536.26691386072
2017-06-25,383476.595994,Cluster 0,1076466.3032625774,185500.92950115775,141934.66922039556
2017-06-26,92700.988,Cluster 0,1085809.129203965,188381.92002390968,97170.05502937088
2017-06-27,77593.198997,Cluster 0,1059234.99236022,190653.6616239068,90982.11723807945
2017-06-28,84579.689007,Cluster 0,1181356.4441456622,186624.6793388849,90263.9455291496
2017-06-29,72239.26013,Cluster 0,1084201.8310181613,190252.97004689372,81042.78716226216
2017-06-30,89644.80589999999,Cluster 0,1087295.5587514671,187851.4659760824,83881.44460834797
2017-07-01,140160.229995,Cluster 0,1057858.7472253223,187310.7480155184,140558.42655602636
2017-07-02,157511.930098,Cluster 0,1053393.516081381,186045.26245836375,160865.04441371234
2017-07-03,213975.27398,Cluster 0,1044111.5821269484,188862.1391886315,122484.68938807718
2017-07-04,99059.490985,Cluster 0,1053965.4080395345,191083.31662048065,117646.135426125
2017-07-05,93728.009022,Cluster 0,1064118.8838147838,187144.01005838907,119526.67885704646
2017-07-06,87656.3039752,Cluster 0,1075581.8402199186,190691.5229903229,113757.38383630892
2017-07-07,88000.88297,Cluster 0,1097848.3447984292,188343.50303640385,118686.10508435564
2017-07-08,123862.816,Cluster 0,1107191.1707398167,187814.8014839677,125799.28864602029
2017-07-09,139897.386,Cluster 0,1080617.0338960718,186577.4916319413,145282.1592669591
2017-07-10,87132.76201,Cluster 0,1202738.485681514,189331.69486151155,105967.79240604324
2017-07-11,92639.184996,Cluster 0,1105583.872554013,191503.46007356216,100606.483580283
2017-07-12,86806.990976,Cluster 0,1108677.600287319,187651.7879378381,101816.22883850736
2017-07-13,77374.2350315,Cluster 0,1079240.788761174,191120.3998828319,95126.03621523376
2017-07-14,86017.280012,Cluster 0,1074775.5576172324,188824.5867684167,99561.640120801
2017-07-15,114546.087013,Cluster 0,1065493.6236628003,188307.6627900103,106393.3589358452
2017-07-16,142975.65099,Cluster 0,1075347.4495753862,187097.87066736363,124592.70134504244
2017-07-17,95901.127202,Cluster 0,1085500.9253506355,189790.78329535117,83563.10381475647
2017-07-18,85106.134,Cluster 0,1096963.8817557704,191914.21285384023,76500.86568770678
2017-07-19,87412.187998,Cluster 0,1119230.386334281,188148.26437000427,76296.73073308083
2017-07-20,78361.00200000001,Cluster 0,1128573.2122756685,191539.66313887,67885.41187130798
2017-07-21,86986.2969998,Cluster 0,1101999.0754319236,189294.9697196397,70889.31552939423
2017-07-22,106231.310985,Cluster 0,1224120.5272173658,188789.536835567,111455.26279664818
2017-07-23,125957.980918,Cluster 0,1126965.9140898648,187606.6766570938,129232.03708724058
2017-07-24,98597.917012,Cluster 0,1130059.6418231707,190239.67248108055,90832.59130631252
2017-07-25,81957.149004,Cluster 0,1100622.830297026,192315.86153474133,84524.96320140404
2017-07-26,88519.448997,Cluster 0,1096157.5991530842,188633.69568208847,85448.78383833368
2017-07-27,81386.0300023,Cluster 0,1086875.665198652,191949.6574053724,77824.42681079856
2017-07-28,102704.21497,Cluster 0,1096729.491111238,189754.8824579233,82263.6639382671
2017-07-29,137794.79301,Cluster 0,1106882.966886487,189260.70584594476,133001.87761602792
2017-07-30,149147.480961,Cluster 0,1118345.9232916222,188104.1556539561,151901.26232290786
2017-07-31,110480.124003,Cluster 0,1140612.4278701327,190678.55937368743,114473.5784152481
2017-08-01,129133.31998,Cluster 0,1149955.2538115203,192708.54233113228,109866.8404079508
2017-08-02,116241.063904,Cluster 0,1123381.1169677754,189108.3234955204,111758.27695606917
2017-08-03,92033.640983,Cluster 0,1245502.5687532176,192350.47715327347,105310.52372673734
2017-08-04,100695.701027,Cluster 0,1148347.9556257166,190204.56440914568,110643.88649612728
2017-08-05,119377.504,Cluster 0,1151441.6833590225,189721.3757536049,132699.88689266428
2017-08-06,135517.61998,Cluster 0,1122004.8718328776,188590.5695038704,151507.98810475998
2017-08-07,97292.878996,Cluster 0,1117539.640688936,191107.6921852937,113924.19069101888
2017-08-08,89926.415996,Cluster 0,1108257.706734504,193092.5115369028,109342.04631195992
2017-08-09,88636.87502,Cluster 0,1118111.5326470898,189572.39175242584,111292.72793445949
2017-08-10,81751.90702,Cluster 0,1128265.008422339,192742.42210423248,104819.65548089084
2017-08-11,108593.743,Cluster 0,1139727.964827474,190644.2377108793,110892.03168756652
2017-08-12,98353.804913,Cluster 0,1161994.4694059845,190171.8077724124,68685.51815839659
2017-08-13,116165.90002,Cluster 0,1171337.295347372,189066.1560412063,83734.63171459503
2017-08-14,91287.1310123,Cluster 0,1144763.1585036272,191527.26603086284,42417.900431566304
2017-08-15,94000.00898,Cluster 0,1266884.6102890694,193467.91447923623,34582.80575359496
2017-08-16,0.0,Cluster 0,1169729.9971615684,190026.13238549625,32016.442441441606
2017-08-17,0.0,Cluster 0,1172823.7248948745,193125.6080160156,22811.113713620987
2017-08-18,0.0,Cluster 0,1143386.9133687294,191074.12978466717,26534.851125269364
2017-08-19,0.0,Cluster 0,1138921.6822247878,190612.20611805603,4143.481041188828
2017-08-20,0.0,Cluster 0,1129639.7482703556,189531.1633570964,17969.106303947
2017-08-21,0.0,Cluster 0,1139493.5741829416,191937.512361398,-23226.007606802363
2017-08-22,0.0,Cluster 0,1149647.0499581909,193834.98325612769,-31401.02367029094
2017-08-23,0.0,Cluster 0,1161110.0063633258,190469.77779387415,-34096.867174409075
2017-08-24,0.0,Cluster 0,1183376.5109418363,193500.29966430445,-43367.989368053735
2017-08-25,0.0,Cluster 0,1192719.3368832238,191494.4542472108,-39636.74888022531
2017-08-26,0.0,Cluster 0,1166145.200039479,191042.81422790888,-32107.132774220576
2017-08-27,0.0,Cluster 0,1288266.6518249211,189985.82072732825,-7109.914028150623
2017-08-28,0.0,Cluster 0,1191112.0386974202,192338.62269681977,8857.511900516238
2017-08-29,0.0,Cluster 0,1194205.766430726,194193.867843688,-29628.338964691327
2017-08-30,0.0,Cluster 0,1164768.9549045812,190903.5503939044,-35776.544094199286
2017-08-31,0.0,Cluster 0,1160303.7237606396,193866.62631469415,-36970.21060701042
