date,sales,cluster,Test_Forecast,Test Forecast,test_Forecast_prophet_online
2016-11-12,468985.705868,Cluster 3,211626.2290354496,411641.8152841324,276721.4107617029
2016-11-13,297801.841013,Cluster 3,211626.2290354496,431998.2868243427,301540.88704337226
2016-11-14,191885.982964,Cluster 3,211626.2290354496,441832.9383000741,225541.6482283838
2016-11-15,202757.053,Cluster 3,211626.2290354496,418353.13043053134,221762.9731296112
2016-11-16,208102.912841,Cluster 3,211626.2290354496,434066.4735257411,216838.13740394055
2016-11-17,158651.6419965,Cluster 3,211626.2290354496,424594.38897077856,194940.9033753841
2016-11-18,212561.269112,Cluster 3,211626.2290354496,408451.1607411115,178875.97541535884
2016-11-19,239148.741008,Cluster 3,211626.2290354496,414240.0126990071,245576.48062639503
2016-11-20,286516.405085,Cluster 3,211626.2290354496,434296.8475827093,269496.98389796366
2016-11-21,212164.34989,Cluster 3,211626.2290354496,443986.7382421882,192750.08178448555
2016-11-22,200182.69603,Cluster 3,211626.2290354496,420852.5408520828,189261.26098971543
2016-11-23,199829.706911,Cluster 3,211626.2290354496,436334.5917466312,184265.456870854
2016-11-24,158361.3019,Cluster 3,211626.2290354496,427001.9312029496,163268.34910112247
2016-11-25,182026.35091,Cluster 3,211626.2290354496,411096.3228716616,181529.375349022
2016-11-26,229863.626968,Cluster 3,211626.2290354496,416799.966007214,251779.85663918365
2016-11-27,261349.3279875,Cluster 3,211626.2290354496,436561.5747749534,278708.8862237419
2016-11-28,202869.0550037,Cluster 3,211626.2290354496,446108.8353869533,205796.76483667784
2016-11-29,181800.6781093,Cluster 3,211626.2290354496,423315.16124313406,204950.92688156688
2016-11-30,205968.461987,Cluster 3,211626.2290354496,438569.3244774987,205157.39687315543
2016-12-01,226721.24701,Cluster 3,211626.2290354496,429374.0357081038,188507.4037615036
2016-12-02,219213.692943,Cluster 3,211626.2290354496,413702.54959465296,242075.25739396823
2016-12-03,282899.437046,Cluster 3,211626.2290354496,419322.238142596,319129.357655345
2016-12-04,313296.4030197,Cluster 3,211626.2290354496,438792.9664014391,351319.80625531345
2016-12-05,274474.854994,Cluster 3,211626.2290354496,448199.696386543,283783.08447619993
2016-12-06,222809.795146,Cluster 3,211626.2290354496,425741.53314268246,286499.1114134342
2016-12-07,226956.330002,Cluster 3,211626.2290354496,440771.1631282933,289705.8384909311
2016-12-08,172973.538903,Cluster 3,211626.2290354496,431711.2241052042,275052.90183821577
2016-12-09,198815.694986,Cluster 3,211626.2290354496,416270.4140269443,221000.79211809224
2016-12-10,227234.652034,Cluster 3,211626.2290354496,421807.38375405694,291898.6528680837
2016-12-11,286814.380999,Cluster 3,211626.2290354496,440991.51313597313,317899.8884978428
2016-12-12,212662.575762,Cluster 3,211626.2290354496,450259.78102181695,243147.7471206716
2016-12-13,198271.590909,Cluster 3,211626.2290354496,428132.19011612696,238128.6629545293
2016-12-14,205708.5139835,Cluster 3,211626.2290354496,442940.59187877056,233044.3934205982
2016-12-15,202540.4048923,Cluster 3,211626.2290354496,434014.0103362645,211140.3981812227
2016-12-16,237420.941063,Cluster 3,211626.2290354496,418800.48084626347,317806.94944355375
2016-12-17,270111.2300903,Cluster 3,211626.2290354496,424255.9493266511,393547.0005730437
2016-12-18,312016.347102,Cluster 3,211626.2290354496,443157.6984326164,423900.61649800907
2016-12-19,261541.3699625,Cluster 3,211626.2290354496,452289.54230462166,352176.48983563745
2016-12-20,269116.95116,Cluster 3,211626.2290354496,430487.6578731209,344457.8859709248
2016-12-21,304036.4281105,Cluster 3,211626.2290354496,445078.08778369625,351348.3608755477
2016-12-22,583908.74786,Cluster 3,211626.2290354496,436282.9007793742,337482.89035390766
2016-12-23,341657.7830111,Cluster 3,211626.2290354496,421293.3064165086,347740.3040705868
2016-12-24,336628.121852,Cluster 3,211626.2290354496,426668.47330131935,372642.80132588826
2016-12-26,249176.60307,Cluster 3,211626.2290354496,445291.9986311484,292595.7509309691
2016-12-27,219584.00796,Cluster 3,211626.2290354496,454289.42657811614,278267.6767953533
2016-12-28,243288.95691,Cluster 3,211626.2290354496,432808.45438366616,277399.2578503513
2016-12-29,229417.459877,Cluster 3,211626.2290354496,447184.1208769313,260894.1236342783
2016-12-30,299388.49503,Cluster 3,211626.2290354496,438518.39435992186,265840.0447156228
2016-12-31,311328.933964,Cluster 3,211626.2290354496,423749.4389108752,271554.02209331834
2017-01-01,0.0,Cluster 3,211626.2290354496,429045.48619311466,285701.47651090776
2017-01-02,338911.274033,Cluster 3,211626.2290354496,447394.8830611819,210631.3330358333
2017-01-03,295530.271835,Cluster 3,211626.2290354496,456259.8736153211,194072.81432022757
2017-01-04,257829.280053,Cluster 3,211626.2290354496,435095.0899924303,191337.27180765988
2017-01-05,202628.3929655,Cluster 3,211626.2290354496,449259.1542742791,171928.70972286447
2017-01-06,212070.472094,Cluster 3,211626.2290354496,440720.9826601293,182383.5988805212
2017-01-07,272907.327982,Cluster 3,211626.2290354496,426169.4184329253,245087.6208193698
2017-01-08,292865.96997,Cluster 3,211626.2290354496,431387.5107078227,262479.6009307993
2017-01-09,204775.03193,Cluster 3,211626.2290354496,449466.814144912,190592.06923965295
2017-01-10,198920.197012,Cluster 3,211626.2290354496,458201.3167160317,177568.84572112674
2017-01-11,203067.634052,Cluster 3,211626.2290354496,437348.0675313021,178331.50940551082
2017-01-12,167143.76903,Cluster 3,211626.2290354496,451303.6442750148,162133.56733291407
2017-01-13,195771.329954,Cluster 3,211626.2290354496,442891.1500269718,175962.45001282648
2017-01-14,254246.68503,Cluster 3,211626.2290354496,428553.7771357011,269956.966981456
2017-01-15,290562.869015,Cluster 3,211626.2290354496,433695.0618569356,292699.773668407
2017-01-16,219544.368102,Cluster 3,211626.2290354496,451508.2474984822,225790.29395305165
2017-01-17,204505.29601,Cluster 3,211626.2290354496,460114.1828021932,217130.2913273473
2017-01-18,204682.723967,Cluster 3,211626.2290354496,439567.8824302146,221033.94761623183
2017-01-19,164936.7889943,Cluster 3,211626.2290354496,453318.0404620471,208820.9156534297
2017-01-20,192731.2580645,Cluster 3,211626.2290354496,445029.373678528,225175.8028508742
2017-01-21,270790.82095,Cluster 3,211626.2290354496,430903.0393389636,284228.17966703407
2017-01-22,292036.88997,Cluster 3,211626.2290354496,435968.6470709605,306584.99963903654
2017-01-23,220048.160002,Cluster 3,211626.2290354496,453519.6320319568,239135.9406978236
2017-01-24,202180.157989,Cluster 3,211626.2290354496,461998.89251181134,229110.5819727044
2017-01-25,203928.065912,Cluster 3,211626.2290354496,441755.0228262742,231522.0057600166
2017-01-26,152392.62297599998,Cluster 3,211626.2290354496,455302.78580068494,216822.75088927965
2017-01-27,189796.686968,Cluster 3,211626.2290354496,447136.1238087921,231662.1631953182
2017-01-28,250591.193015,Cluster 3,211626.2290354496,433217.7216446253,279531.6211158322
2017-01-29,270575.355001,Cluster 3,211626.2290354496,438208.7663110673,299550.385528941
2017-01-30,194385.601984,Cluster 3,211626.2290354496,455501.41004789167,229132.2849578251
2017-01-31,221384.920993,Cluster 3,211626.2290354496,463855.8602914474,218045.0281422174
2017-02-01,251339.969906,Cluster 3,211626.2290354496,443909.96967123135,219287.0087135937
2017-02-02,202177.826976,Cluster 3,211626.2290354496,457258.3167359993,203106.6780182745
2017-02-03,212497.429876,Cluster 3,211626.2290354496,449211.8636909707,216271.1215549714
2017-02-04,282800.058995,Cluster 3,211626.2290354496,435498.3330504288,264160.21031767834
2017-02-05,292027.974023,Cluster 3,211626.2290354496,440415.9121790894,283734.2374123124
2017-02-06,206536.489999,Cluster 3,211626.2290354496,457454.0173385036,210477.96824836064
2017-02-07,199568.384972,Cluster 3,211626.2290354496,465685.4944873373,197131.36567462725
2017-02-08,202882.971218,Cluster 3,211626.2290354496,446033.19683733175,196781.18879519613
2017-02-09,163408.965984,Cluster 3,211626.2290354496,459185.063288779,179669.96819903515
2017-02-10,188180.0340345,Cluster 3,211626.2290354496,451257.0497792826,192487.59165492305
2017-02-11,243073.85409,Cluster 3,211626.2290354496,437745.3750619202,251520.97991190496
2017-02-12,272167.339934,Cluster 3,211626.2290354496,442590.5700258949,272681.7297359254
2017-02-13,203192.4391475,Cluster 3,211626.2290354496,459377.88328144304,200289.3612768105
2017-02-14,178125.77803,Cluster 3,211626.2290354496,467488.1974351645,188252.77847189576
2017-02-15,198400.84402,Cluster 3,211626.2290354496,448125.1712215807,190343.10362969327
2017-02-16,170817.317006,Cluster 3,211626.2290354496,461083.4491500893,175136.02140048085
2017-02-17,199235.558064,Cluster 3,211626.2290354496,453272.13180928025,190331.3889052513
2017-02-18,269209.703974,Cluster 3,211626.2290354496,439959.3418027514,263896.33128737845
2017-02-19,230544.107018,Cluster 3,211626.2290354496,444733.2180581544,286205.54730802553
2017-02-20,213308.647988,Cluster 3,211626.2290354496,461273.43093417934,216851.4448386066
2017-02-21,195475.338,Cluster 3,211626.2290354496,469264.3655485124,206431.8997204571
2017-02-22,197471.1070037,Cluster 3,211626.2290354496,450186.3528484527,209905.47983764595
2017-02-23,180725.087,Cluster 3,211626.2290354496,462953.89177444606,195927.3037875505
2017-02-24,212759.328037,Cluster 3,211626.2290354496,455257.5528967099,211877.5798808996
2017-02-25,263380.586956,Cluster 3,211626.2290354496,442140.7201233482,284459.6732082952
2017-02-26,182777.494919,Cluster 3,211626.2290354496,446844.3274435277,305668.88137383334
2017-02-27,168444.099993,Cluster 3,211626.2290354496,463141.0771270115,237345.4937664056
2017-02-28,223481.4700145,Cluster 3,211626.2290354496,471014.389406016,227148.9482170877
2017-03-01,263558.71499,Cluster 3,211626.2290354496,452217.19497107546,231267.0519921316
2017-03-02,222124.112008,Cluster 3,211626.2290354496,464796.80247162137,217445.8832444316
2017-03-03,222289.769177,Cluster 3,211626.2290354496,457213.7496349273,232232.29521249176
2017-03-04,272226.72302,Cluster 3,211626.2290354496,444289.9897079707,286643.31918383995
2017-03-05,291821.505004,Cluster 3,211626.2290354496,448924.3624142944,306056.4590704229
2017-03-06,206992.569063,Cluster 3,211626.2290354496,464981.2325547183,234961.49207724072
2017-03-07,209738.096095,Cluster 3,211626.2290354496,472738.6538372357,223214.2943910125
2017-03-08,204311.8260137,Cluster 3,211626.2290354496,454218.1441709152,224915.06678869305
2017-03-09,175571.3200007,Cluster 3,211626.2290354496,466612.586497098,208580.2453484941
2017-03-10,199461.003918,Cluster 3,211626.2290354496,459141.1521908886,221715.66302908663
2017-03-11,245000.133062,Cluster 3,211626.2290354496,446407.62318019546,279939.2773408195
2017-03-12,281570.843,Cluster 3,211626.2290354496,450973.78036945366,298515.4462274743
2017-03-13,197441.882002,Cluster 3,211626.2290354496,466794.3018668648,226214.85334006068
2017-03-14,198211.20392,Cluster 3,211626.2290354496,474437.538007269,213992.94777658867
2017-03-15,215849.326298,Cluster 3,211626.2290354496,456189.6404559883,215640.737263486
2017-03-16,191020.398992,Cluster 3,211626.2290354496,468401.6431411921,199948.25791839696
2017-03-17,204351.443,Cluster 3,211626.2290354496,461040.1843997326,213702.5139202644
2017-03-18,260912.7481,Cluster 3,211626.2290354496,448494.08620684256,257309.8180052328
2017-03-19,282925.28001,Cluster 3,211626.2290354496,452993.0319753162,275872.94990450947
2017-03-20,223635.731904,Cluster 3,211626.2290354496,468580.6837567836,203357.8922415752
2017-03-21,203215.498912,Cluster 3,211626.2290354496,476111.41550012096,191495.31544394617
2017-03-22,200622.690029,Cluster 3,211626.2290354496,458132.1173576241,193502.7003780052
2017-03-23,180946.556014,Cluster 3,211626.2290354496,470164.3658168628,178738.39174834974
2017-03-24,203815.235829,Cluster 3,211626.2290354496,462911.2638579764,193742.4389525284
2017-03-25,260884.650997,Cluster 3,211626.2290354496,450549.8376003731,262794.14302734926
2017-03-26,266942.427901,Cluster 3,211626.2290354496,454982.5612646125,283396.3960311561
2017-03-27,213242.248007,Cluster 3,211626.2290354496,470340.771049246,212489.61945708748
2017-03-28,206741.202974,Cluster 3,211626.2290354496,477760.6544008485,202794.9509499304
2017-03-29,223122.943015,Cluster 3,211626.2290354496,460046.0020258005,206999.6062559099
2017-03-30,167252.520979,Cluster 3,211626.2290354496,471901.1421462281,192770.754266868
2017-03-31,224229.316023,Cluster 3,211626.2290354496,464754.8020153401,211126.82081284985
2017-04-01,357867.316111,Cluster 3,211626.2290354496,452575.3294197791,303448.3182195464
2017-04-02,284526.544974,Cluster 3,211626.2290354496,456942.80573414,326492.2611291677
2017-04-03,235733.31996,Cluster 3,211626.2290354496,472074.9507868461,260438.9415802869
2017-04-04,232795.5518827,Cluster 3,211626.2290354496,479385.61737649824,254719.9179103034
2017-04-05,222412.211105,Cluster 3,211626.2290354496,461931.7153230751,262073.3365141597
2017-04-06,184579.27794,Cluster 3,211626.2290354496,473612.3540458062,250986.6794153666
2017-04-07,199958.733974,Cluster 3,211626.2290354496,466571.2042652225,271109.5238723265
2017-04-08,244593.063005,Cluster 3,211626.2290354496,454571.007069989,320643.4553044418
2017-04-09,272031.87104,Cluster 3,211626.2290354496,458874.1964409713,342504.9050839954
2017-04-10,198220.973995,Cluster 3,211626.2290354496,473783.6043151108,274528.6843155366
2017-04-11,202160.564109,Cluster 3,211626.2290354496,480986.6617558539,266816.6221101895
2017-04-12,202990.774926,Cluster 3,211626.2290354496,463789.6719171328,271764.9411465565
2017-04-13,191872.00801,Cluster 3,211626.2290354496,475298.37781050126,257371.46018123644
2017-04-14,363532.319832,Cluster 3,211626.2290354496,468360.8700338457,277523.625506845
2017-04-15,221117.136015,Cluster 3,211626.2290354496,456537.30939981,245685.9036095789
2017-04-16,237159.870066,Cluster 3,211626.2290354496,460777.1580972446,258587.90929104097
2017-04-17,206316.720965,Cluster 3,211626.2290354496,475467.1073663597,182597.78932430845
2017-04-18,198386.53897,Cluster 3,211626.2290354496,482564.1396080109,168747.9951650822
2017-04-19,184580.557013,Cluster 3,211626.2290354496,465620.2803719712,168014.14379003434
2017-04-20,180593.4900747,Cluster 3,211626.2290354496,476959.58419635217,149264.56989865183
2017-04-21,195077.968013,Cluster 3,211626.2290354496,470124.1928680887,164165.2652254782
2017-04-22,241222.152992,Cluster 3,211626.2290354496,458474.66879843,246095.08378418177
2017-04-23,278580.1780145,Cluster 3,211626.2290354496,462652.1091635599,260824.08194241364
2017-04-24,198389.78998,Cluster 3,211626.2290354496,477125.830142329,185724.20124866845
2017-04-25,192496.24095,Cluster 3,211626.2290354496,484118.3978197954,171510.11913195747
2017-04-26,199972.3760045,Cluster 3,211626.2290354496,467423.9432377436,172636.68642802574
2017-04-27,166393.3040965,Cluster 3,211626.2290354496,478596.3385020633,147656.26263386308
2017-04-28,192597.4159945,Cluster 3,211626.2290354496,471861.5605220278,167729.2436881433
2017-04-29,266179.866988,Cluster 3,211626.2290354496,460383.5112904983,276185.33755614096
2017-04-30,251080.3579545,Cluster 3,211626.2290354496,464499.46194099775,285328.9553970506
2017-05-01,314740.638984,Cluster 3,211626.2290354496,478760.1373955788,218527.3296228521
2017-05-02,235625.61006,Cluster 3,211626.2290354496,485649.7781720432,206730.9495316916
2017-05-03,231313.595023,Cluster 3,211626.2290354496,469201.0571392784,208833.84747635885
2017-05-04,177963.831001,Cluster 3,211626.2290354496,480209.0006493335,185233.45450930297
2017-05-05,189935.877123,Cluster 3,211626.2290354496,473573.3550422031,205101.0362583626
2017-05-06,252794.94089,Cluster 3,211626.2290354496,462264.2566298079,263168.49579656136
2017-05-07,307111.953978,Cluster 3,211626.2290354496,466319.6226617848,274347.9257249141
2017-05-08,195361.325999,Cluster 3,211626.2290354496,480370.38850970345,209487.65819891263
2017-05-09,187932.896978,Cluster 3,211626.2290354496,487158.61741475743,197787.8634929508
2017-05-10,193499.952999,Cluster 3,211626.2290354496,470952.0128632976,199418.2767000625
2017-05-11,165666.079022,Cluster 3,211626.2290354496,481797.92526200425,175874.9168612624
2017-05-12,189834.05305,Cluster 3,211626.2290354496,475259.9528516314,195566.90831373385
2017-05-13,279329.952991,Cluster 3,211626.2290354496,464117.3183915984,263551.0617105241
2017-05-14,229459.48298,Cluster 3,211626.2290354496,468112.9915786241,272424.46353407047
2017-05-15,215058.73202,Cluster 3,211626.2290354496,481956.9375783598,208071.2561252337
2017-05-16,215937.232896,Cluster 3,211626.2290354496,488645.2473411591,196258.4732598362
2017-05-17,211500.20489,Cluster 3,211626.2290354496,472677.1954443496,197616.1140898764
2017-05-18,163764.569996,Cluster 3,211626.2290354496,483363.4617440407,170882.18043077612
2017-05-19,191075.191,Cluster 3,211626.2290354496,476921.7248325809,193833.1792974974
2017-05-20,260647.151984,Cluster 3,211626.2290354496,465943.10406350106,248018.87551622523
2017-05-21,297828.876004,Cluster 3,211626.2290354496,469879.9630527111,255655.35229840115
2017-05-22,206096.655037,Cluster 3,211626.2290354496,483520.1334831327,190009.7744410573
2017-05-23,196099.897981,Cluster 3,211626.2290354496,490109.9948606484,177697.86626695056
2017-05-24,183018.92719,Cluster 3,211626.2290354496,474376.98424947815,178534.8376398789
2017-05-25,159937.08901,Cluster 3,211626.2290354496,484905.9543563665,151671.05338797305
2017-05-26,229949.7199895,Cluster 3,211626.2290354496,478559.0364081286,175846.9239383784
2017-05-27,231714.611106,Cluster 3,211626.2290354496,467742.0151351449,256456.70073620768
2017-05-28,267322.675033,Cluster 3,211626.2290354496,471620.9256404527,267781.3276181345
2017-05-29,207803.234982,Cluster 3,211626.2290354496,485060.319970254,205761.56874960905
2017-05-30,196611.196018,Cluster 3,211626.2290354496,491553.18207069166,196224.1450733926
2017-05-31,221931.398979,Cluster 3,211626.2290354496,476051.7530616451,202545.52831588776
2017-06-01,188065.003912,Cluster 3,211626.2290354496,486425.74229256593,180868.862309632
2017-06-02,222273.21701,Cluster 3,211626.2290354496,480172.2476225165,208656.89540790237
2017-06-03,287417.669015,Cluster 3,211626.2290354496,469514.44718644384,294294.5604740691
2017-06-04,332030.514015,Cluster 3,211626.2290354496,473336.2621789109,310579.20963924885
2017-06-05,229295.78499,Cluster 3,211626.2290354496,486577.83572619257,252865.18119094428
2017-06-06,214642.451045,Cluster 3,211626.2290354496,492975.1263276509,247483.1981498088
2017-06-07,219228.085796,Cluster 3,211626.2290354496,477701.8701619246,257420.48158590557
2017-06-08,177057.185013,Cluster 3,211626.2290354496,487923.1597534733,238534.0468965133
2017-06-09,193286.2729839,Cluster 3,211626.2290354496,481761.7132203254,268849.2781279246
2017-06-10,241823.314022,Cluster 3,211626.2290354496,471260.7899745845,300786.37627067545
2017-06-11,305491.773005,Cluster 3,211626.2290354496,475026.3498699889,316012.12079478416
2017-06-12,203147.47103,Cluster 3,211626.2290354496,488073.0144521311,255587.01916278084
2017-06-13,198093.85113,Cluster 3,211626.2290354496,494376.14031656994,247706.067034406
2017-06-14,206031.9860033,Cluster 3,211626.2290354496,479327.6984104884,254700.9093732777
2017-06-15,168460.110005,Cluster 3,211626.2290354496,489398.5360206631,232157.2695767485
2017-06-16,203194.768051,Cluster 3,211626.2290354496,483327.7827244834,259552.054487066
2017-06-17,272256.0610005,Cluster 3,211626.2290354496,472981.427519734,248575.40104925676
2017-06-18,258485.408053,Cluster 3,211626.2290354496,476691.5603633773,255675.4416858796
2017-06-19,208927.785015,Cluster 3,211626.2290354496,489546.1849373474,186552.96333055463
2017-06-20,208734.132035,Cluster 3,211626.2290354496,495756.5321199341,170716.04460690654
2017-06-21,202504.3890122,Cluster 3,211626.2290354496,480929.5953263983,169962.60828646296
2017-06-22,164189.199994,Cluster 3,211626.2290354496,490852.19552885904,138199.33915199654
2017-06-23,188310.067011,Cluster 3,211626.2290354496,484870.8005131255,158946.885507984
2017-06-24,245313.057006,Cluster 3,211626.2290354496,474676.7381894851,274150.489926131
2017-06-25,821568.7794,Cluster 3,211626.2290354496,478332.2598382796,301274.58904654224
2017-06-26,198621.059001,Cluster 3,211626.2290354496,490997.6711315147,222370.54678460336
2017-06-27,185868.267914,Cluster 3,211626.2290354496,497116.6052854169,207576.37552939917
2017-06-28,189401.5500125,Cluster 3,211626.2290354496,482507.9131662243,207957.69983863924
2017-06-29,160183.978881,Cluster 3,211626.2290354496,492284.4579372773,177923.71072388304
2017-06-30,197204.0441122,Cluster 3,211626.2290354496,486391.1058953225,200387.15400693048
2017-07-01,298042.361949,Cluster 3,211626.2290354496,476347.09478206,292884.93384361616
2017-07-02,321767.4290495,Cluster 3,211626.2290354496,479948.8090839349,318010.52397722803
2017-07-03,472845.903956,Cluster 3,211626.2290354496,492427.7922159383,253324.1727514145
2017-07-04,223097.4060157,Cluster 3,211626.2290354496,498456.658892631,238323.25614179677
2017-07-05,212191.201006,Cluster 3,211626.2290354496,484062.9990015063,242884.912723006
2017-07-06,182869.706004,Cluster 3,211626.2290354496,493695.6381999194,218641.84548600856
2017-07-07,203836.184016,Cluster 3,211626.2290354496,487889.0331856953,244446.2688896956
2017-07-08,250243.5080115,Cluster 3,211626.2290354496,477992.8646082879,260694.09034295747
2017-07-09,281704.656972,Cluster 3,211626.2290354496,481541.56357895583,285431.62006870686
2017-07-10,215425.0479805,Cluster 3,211626.2290354496,493836.8626737432,220099.6522068314
2017-07-11,197893.257005,Cluster 3,211626.2290354496,499776.9876188948,204458.98943155416
2017-07-12,195011.4289497,Cluster 3,211626.2290354496,485595.19479507394,208474.54084300945
2017-07-13,161642.460978,Cluster 3,211626.2290354496,495086.0466348302,183153.2563597971
2017-07-14,197307.8930323,Cluster 3,211626.2290354496,489364.9117779296,208817.3686191713
2017-07-15,255261.014009,Cluster 3,211626.2290354496,479614.40957237646,248082.02168602217
2017-07-16,276203.516002,Cluster 3,211626.2290354496,483110.8735694971,272442.3050910312
2017-07-17,213439.176004,Cluster 3,211626.2290354496,495225.19235902897,206390.0855863348
2017-07-18,200550.529962,Cluster 3,211626.2290354496,501077.8818040323,190011.0003804529
2017-07-19,198579.857104,Cluster 3,211626.2290354496,487104.83747624536,192495.03190742992
2017-07-20,184300.981921,Cluster 3,211626.2290354496,496455.988992337,166293.21362557658
2017-07-21,194965.572077,Cluster 3,211626.2290354496,490819.06621721067,190124.54423543508
2017-07-22,229861.4198,Cluster 3,211626.2290354496,481212.086251495,249867.16191113592
2017-07-23,242647.873962,Cluster 3,211626.2290354496,484657.08414627553,270940.15220547875
2017-07-24,219820.598046,Cluster 3,211626.2290354496,496593.0865650068,209591.0692201742
2017-07-25,201781.795759,Cluster 3,211626.2290354496,502359.62751421885,193731.3113249512
2017-07-26,192333.033108,Cluster 3,211626.2290354496,488592.2590149168,196500.3601373605
2017-07-27,175423.6740885,Cluster 3,211626.2290354496,497805.766522284,171137.45368092618
2017-07-28,214763.7460345,Cluster 3,211626.2290354496,492251.8162715897,195835.93508694024
2017-07-29,262720.50201,Cluster 3,211626.2290354496,482786.24597418506,274793.6082090824
2017-07-30,281369.170934,Cluster 3,211626.2290354496,486180.5353204549,297366.45421743474
2017-07-31,229746.299902,Cluster 3,211626.2290354496,497940.8460911328,236919.05344363625
2017-08-01,264725.656128,Cluster 3,211626.2290354496,503622.50660488673,223721.0965625413
2017-08-02,247500.224981,Cluster 3,211626.2290354496,490057.7864945631,227774.502230806
2017-08-03,180700.919144,Cluster 3,211626.2290354496,499135.6760402767,204009.50584655392
2017-08-04,212627.164972,Cluster 3,211626.2290354496,493663.4770023016,230166.02031731087
2017-08-05,235893.546795,Cluster 3,211626.2290354496,484337.234897618,264878.91862735804
2017-08-06,265754.106995,Cluster 3,211626.2290354496,487681.5620984144,287791.9937925062
2017-08-07,206605.47599,Cluster 3,211626.2290354496,499268.7673092546,227429.22369620105
2017-08-08,190392.691089,Cluster 3,211626.2290354496,504866.7967827053,214712.38074817392
2017-08-09,186633.894989,Cluster 3,211626.2290354496,491501.74218416336,219365.1197617773
2017-08-10,172093.8289767,Cluster 3,211626.2290354496,500446.009992952,196345.36276255688
2017-08-11,200582.375011,Cluster 3,211626.2290354496,495054.358833046,223503.9117739754
2017-08-12,202825.3269915,Cluster 3,211626.2290354496,485865.39408371405,147793.30141786384
2017-08-13,222489.068133,Cluster 3,211626.2290354496,489160.4945554161,164564.66875690827
2017-08-14,206151.651949,Cluster 3,211626.2290354496,500577.14222878224,98256.729268575
2017-08-15,201927.119974,Cluster 3,211626.2290354496,506092.7716666484,80383.99543439895
2017-08-16,0.0,Cluster 3,211626.2290354496,492924.4436090675,76438.13922934751
2017-08-17,0.0,Cluster 3,211626.2290354496,501737.05652228656,49301.18166898284
2017-08-18,0.0,Cluster 3,211626.2290354496,496424.76761824975,72572.53052685055
2017-08-19,0.0,Cluster 3,211626.2290354496,487371.0595741427,18076.197606207206
2017-08-20,0.0,Cluster 3,211626.2290354496,490617.6579081889,32998.479127520266
2017-08-21,0.0,Cluster 3,211626.2290354496,501866.2585609018,-33599.90650702294
2017-08-22,0.0,Cluster 3,211626.2290354496,507300.7008481631,-52057.187725476455
2017-08-23,0.0,Cluster 3,211626.2290354496,494326.20362081984,-56651.400055654085
2017-08-24,0.0,Cluster 3,211626.2290354496,503009.09952895954,-83908.55441198559
2017-08-25,0.0,Cluster 3,211626.2290354496,497775.0047103244,-61284.36786026135
2017-08-26,0.0,Cluster 3,211626.2290354496,488854.5624642173,-52562.3125288429
2017-08-27,0.0,Cluster 3,211626.2290354496,492053.3725864431,-6225.9297193644015
2017-08-28,0.0,Cluster 3,211626.2290354496,503136.3997818429,12272.599609112614
2017-08-29,0.0,Cluster 3,211626.2290354496,508490.8499504531,-49898.96526269212
2017-08-30,0.0,Cluster 3,211626.2290354496,495707.33046595583,-65083.65348189276
2017-08-31,0.0,Cluster 3,211626.2290354496,504262.4187347823,-67759.52554262598
